elan_nomresi_list,seher,marka,model,buraxilis_ili,ban_novu,reng,muherrik,muherrik_gucu,yanacaq_novu,yurus,suretler_qutusu,oturucu,yeni,qiymet
6387822,Ağcabədi,Ford,Fusion,2015,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,176 000 km,Avtomat,Tam,Xeyr,23 300 AZN
6496315,Bakı,Mercedes,S 63 AMG,2008,Sedan,Qara,6.2 L,525 a.g.,Benzin,111 300 km,Avtomat,Arxa,Xeyr,17 800 $
6599296,Bakı,LADA (VAZ),2107,2001,Sedan,Ağ,1.6 L,75 a.g.,Benzin,555 555 km,Mexaniki,Arxa,Xeyr,4 000 AZN
6597937,Bakı,Kia,Optima,2014,Sedan,Qara,2.0 L,274 a.g.,Benzin,241 402 km,Avtomat,Ön,Xeyr,24 000 AZN
6599191,Bakı,Hyundai,Santa Fe,2012,Offroader / SUV,Boz,2.0 L,184 a.g.,Dizel,97 000 km,Avtomat,Ön,Xeyr,32 500 AZN
6599107,Sumqayıt,Toyota,Land Cruiser,2010,Offroader / SUV,Qara,4.0 L,275 a.g.,Benzin,204 000 km,Avtomat,Tam,Xeyr,31 500 $
6599295,Bakı,Kia,Sorento,2007,Offroader / SUV,Gümüşü,2.5 L,170 a.g.,Dizel,337 000 km,Avtomat,Tam,Xeyr,17 700 AZN
6555165,Bakı,Mitsubishi,Pajero,2008,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,250 000 km,Avtomat,Tam,Xeyr,21 900 AZN
6599292,Sabirabad,Mercedes,C 180,1995,Sedan,Göy,1.8 L,122 a.g.,Benzin,392 553 km,Avtomat,Arxa,Xeyr,7 800 AZN
6599293,Şirvan,LADA (VAZ),2106,1995,Sedan,Ağ,1.6 L,75 a.g.,Benzin,156 000 km,Mexaniki,Arxa,Xeyr,3 900 AZN
6598876,Bakı,Chevrolet,Trax,2019,Offroader / SUV,Gümüşü,1.4 L,140 a.g.,Benzin,102 126 km,Avtomat,Ön,Xeyr,21 000 AZN
6599229,Bakı,Lexus,ES 300h,2021,Sedan,Boz,2.5 L,218 a.g.,Hibrid,15 000 km,Avtomat,Ön,Xeyr,50 000 $
6590681,Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Ağ,4.0 L,243 a.g.,Benzin,88 000 km,Avtomat,Tam,Xeyr,41 500 $
6405388,Bakı,Tofas,Sahin,2004,Sedan,Qara,1.6 L,86 a.g.,Benzin,136 000 km,Mexaniki,Arxa,Xeyr,5 900 AZN
6567822,Bakı,LADA (VAZ),2107,2007,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,66 177 km,Mexaniki,Arxa,Xeyr,5 600 AZN
6599283,Bakı,Chery,Oriental Son,2006,Sedan,Qara,2.0 L,125 a.g.,Benzin,130 000 km,Avtomat,Arxa,Xeyr,11 400 AZN
6557107,Bakı,LADA (VAZ),2107,1998,Sedan,Ağ,1.5 L,65 a.g.,Benzin,222 222 km,Mexaniki,Arxa,Xeyr,3 900 AZN
6599281,Bakı,Iran Khodro,Azsamand,2007,Sedan,Qara,1.8 L,100 a.g.,Benzin,341 000 km,Mexaniki,Ön,Xeyr,7 455 AZN
6582213,Bakı,LADA (VAZ),Niva,2021,Offroader / SUV,Qara,1.7 L,80 a.g.,Benzin,50 000 km,Mexaniki,Tam,Xeyr,16 400 AZN
6507301,Bakı,Ford,Mondeo,2004,Sedan,Boz,2.0 L,145 a.g.,Benzin,290 000 km,Avtomat,Ön,Xeyr,8 700 AZN
6554027,Bakı,Opel,Astra,2005,Universal,Ağ,1.4 L,90 a.g.,Benzin,258 000 km,Mexaniki,Ön,Xeyr,11 400 AZN
6599276,Şamaxı,LADA (VAZ),2106,1986,Sedan,Narıncı,1.5 L,65 a.g.,Benzin,231 541 km,Mexaniki,Arxa,Xeyr,4 000 AZN
6599269,Bakı,Chevrolet,Cruze,2014,Sedan,Qara,1.4 L,141 a.g.,Benzin,176 000 km,Avtomat,Ön,Xeyr,14 200 AZN
6521863,Bakı,BMW,520,2011,Sedan,Yaş Asfalt,2.0 L,184 a.g.,Dizel,105 000 km,Avtomat,Arxa,Xeyr,34 000 AZN
6599261,Bakı,Toyota,Prius,2009,Hetçbek / Liftbek,Ağ,1.5 L,76 a.g.,Hibrid,162 000 km,Variator,Ön,Xeyr,15 900 AZN
6116736,Bakı,Toyota,Highlander,2011,Offroader / SUV,Ağ,3.5 L,245 a.g.,Hibrid,95 000 km,Avtomat,Tam,Xeyr,26 000 $
6599265,Cəlilabad,Mercedes,C 220,1993,Sedan,Boz,2.2 L,150 a.g.,Benzin,183 562 km,Avtomat,Arxa,Xeyr,6 800 AZN
6599263,Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Dizel,265 000 km,Mexaniki,Ön,Xeyr,12 600 AZN
6599259,Bakı,LADA (VAZ),2106,1994,Sedan,Göy,1.6 L,75 a.g.,Benzin,230 645 km,Mexaniki,Arxa,Xeyr,4 000 AZN
6599255,İmişli,LADA (VAZ),21099,2003,Sedan,Gümüşü,1.5 L,65 a.g.,Benzin,150 000 km,Mexaniki,Ön,Xeyr,7 500 AZN
6599253,Şamaxı,LADA (VAZ),2106,1983,Sedan,Qırmızı,1.6 L,75 a.g.,Benzin,11 100 km,Mexaniki,Arxa,Xeyr,4 200 AZN
6546687,Bakı,Chevrolet,Cruze,2012,Sedan,Ağ,1.4 L,141 a.g.,Benzin,112 315 km,Avtomat,Ön,Xeyr,13 900 AZN
6444147,Bakı,BMW,528,2000,Sedan,Qara,2.8 L,193 a.g.,Benzin,276 682 km,Avtomat,Arxa,Xeyr,12 500 AZN
6592295,Bakı,Opel,Astra,2007,Hetçbek / Liftbek,Gümüşü,1.3 L,90 a.g.,Dizel,176 237 km,Mexaniki,Ön,Xeyr,11 500 AZN
6599221,Ağcabədi,Mercedes,C 250,2013,Sedan,Qara,1.8 L,204 a.g.,Benzin,178 000 km,Avtomat,Arxa,Xeyr,28 500 AZN
6599250,Bakı,Nissan,Micra,2012,Hetçbek / Liftbek,Qara,1.2 L,80 a.g.,Benzin,61 000 km,Avtomat,Ön,Xeyr,11 800 AZN
6559286,Bakı,Hyundai,i30,2011,Universal,Gümüşü,1.4 L,109 a.g.,Benzin,148 000 km,Mexaniki,Ön,Xeyr,13 900 AZN
6599239,Bakı,Mercedes,C 220,2000,Universal,Gümüşü,2.2 L,143 a.g.,Dizel,470 000 km,Avtomat,Arxa,Xeyr,12 000 AZN
6599242,Salyan,LADA (VAZ),2107,2005,Sedan,Ağ,1.6 L,75 a.g.,Benzin,81 038 km,Mexaniki,Arxa,Xeyr,5 500 AZN
6599237,Gəncə,Chevrolet,Cruze,2014,Sedan,Qızılı,1.4 L,141 a.g.,Benzin,198 500 km,Avtomat,Ön,Xeyr,15 800 AZN
6563910,Bakı,BMW,530,2002,Sedan,Gümüşü,3.0 L,231 a.g.,Benzin,381 000 km,Avtomat,Arxa,Xeyr,12 500 AZN
6486179,Bakı,Nissan,Patrol,2022,Offroader / SUV,Qara,4.0 L,275 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,118 500 $
6598767,Bakı,LADA (VAZ),2107,2006,Sedan,Göy,1.5 L,65 a.g.,Benzin,180 000 km,Mexaniki,Arxa,Xeyr,6 500 AZN
6599245,Bakı,Mercedes,E 300,2021,Sedan,Ağ,2.0 L,245 a.g.,Plug-in Hibrid,13 350 km,Avtomat,Tam,Xeyr,72 500 $
6599234,Sumqayıt,Chevrolet,Malibu,2012,Sedan,Ağ,2.4 L,169 a.g.,Benzin,158 000 km,Avtomat,Ön,Xeyr,19 600 AZN
6599233,Bakı,Hyundai,Santa Fe,2010,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,115 126 km,Avtomat,Ön,Xeyr,26 500 AZN
6458935,Qazax,Toyota,Prado,2005,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,232 000 km,Avtomat,Tam,Xeyr,25 800 AZN
6599232,Şəmkir,LADA (VAZ),2107,2011,Sedan,Qara,1.6 L,75 a.g.,Benzin,107 236 km,Mexaniki,Tam,Xeyr,7 700 AZN
6599215,Bakı,Kia,Sorento,2007,Offroader / SUV,Qara,2.5 L,170 a.g.,Dizel,213 500 km,Avtomat,Tam,Xeyr,17 800 AZN
6587705,Bakı,Nissan,Patrol,2017,Offroader / SUV,Boz,5.6 L,405 a.g.,Benzin,89 000 km,Avtomat,Tam,Xeyr,67 000 $
6599226,Bakı,Toyota,Prius,2012,Hetçbek / Liftbek,Gümüşü,1.8 L,99 a.g.,Hibrid,240 000 km,Variator,Ön,Xeyr,20 500 AZN
6534386,Bakı,Toyota,Prius,2015,Hetçbek / Liftbek,Göy,1.8 L,99 a.g.,Hibrid,75 000 km,Avtomat,Ön,Xeyr,22 900 AZN
6599222,Bakı,Opel,Omega,1995,Universal,Göy,2.0 L,116 a.g.,Benzin,250 000 km,Mexaniki,Arxa,Xeyr,3 200 AZN
6524864,Bakı,Mercedes,C 180,1998,Sedan,Qırmızı,1.8 L,122 a.g.,Benzin,400 586 km,Avtomat,Arxa,Xeyr,10 800 AZN
6550861,Bərdə,Mercedes,E 200,1994,Sedan,Ağ,2.0 L,136 a.g.,Benzin,230 211 km,Avtomat,Arxa,Xeyr,8 100 AZN
6599220,Bakı,Tofas,Dogan,1996,Sedan,Qırmızı,1.6 L,86 a.g.,Benzin,200 000 km,Mexaniki,Arxa,Xeyr,3 700 AZN
6589346,Bakı,Mercedes,E 220,1999,Sedan,Boz,2.2 L,143 a.g.,Dizel,474 000 km,Avtomat,Arxa,Xeyr,15 900 AZN
6599227,Bakı,Mercedes,ML 350,2011,Offroader / SUV,Qara,3.0 L,258 a.g.,Dizel,189 000 km,Avtomat,Tam,Xeyr,28 500 $
6599217,Bakı,Daewoo,Nexia,1998,Sedan,Yaşıl,1.5 L,80 a.g.,Benzin,150 000 km,Mexaniki,Ön,Xeyr,3 800 AZN
6599213,Bakı,Mercedes,190,1991,Sedan,Qara,1.8 L,109 a.g.,Benzin,280 000 km,Avtomat,Arxa,Xeyr,5 800 AZN
6599210,Bakı,Nissan,X-Trail,2011,Offroader / SUV,Ağ,2.5 L,170 a.g.,Benzin,109 000 km,Variator,Tam,Xeyr,26 500 AZN
6585002,Bakı,BMW,X5,2015,Offroader / SUV,Ağ,3.0 L,306 a.g.,Benzin,129 000 km,Avtomat,Tam,Xeyr,47 000 $
6599203,Bakı,Nissan,Tiida,2011,Hetçbek / Liftbek,Gümüşü,1.5 L,109 a.g.,Benzin,85 100 km,Avtomat,Ön,Xeyr,13 000 AZN
6599209,Bakı,Mercedes,C 180,1999,Sedan,Göy,1.8 L,122 a.g.,Benzin,490 000 km,Mexaniki,Arxa,Xeyr,7 900 AZN
6599206,Quba,LADA (VAZ),2107,2005,Sedan,Ağ,1.6 L,75 a.g.,Benzin,13 000 km,Mexaniki,Arxa,Xeyr,5 400 AZN
6577723,Sumqayıt,LADA (VAZ),2115,2012,Sedan,Qara,1.5 L,75 a.g.,Benzin,109 854 km,Mexaniki,Ön,Xeyr,8 400 AZN
6599201,Ağcabədi,Mercedes,S 500,1998,Sedan,Ağ,5.0 L,306 a.g.,Benzin,238 000 km,Avtomat,Arxa,Xeyr,10 600 AZN
6599197,Sabirabad,Mercedes,E 240,1999,Sedan,Ağ,2.4 L,170 a.g.,Benzin,335 000 km,Avtomat,Arxa,Xeyr,14 000 AZN
6580586,Bakı,Mercedes,E 220,2007,Sedan,Qara,2.2 L,170 a.g.,Dizel,221 000 km,Avtomat,Arxa,Xeyr,19 500 AZN
6596410,Bakı,Toyota,Prius,2009,Hetçbek / Liftbek,Yaş Asfalt,1.5 L,76 a.g.,Hibrid,215 000 km,Avtomat,Ön,Xeyr,12 850 AZN
6599195,Bakı,Kia,Cerato,2011,Sedan,Ağ,2.0 L,156 a.g.,Benzin,233 130 km,Avtomat,Ön,Xeyr,16 600 AZN
6599193,Bakı,Opel,Astra,2004,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Benzin,199 500 km,Mexaniki,Ön,Xeyr,11 200 AZN
6599192,Gəncə,Mitsubishi,Pajero io,2000,Offroader / SUV,Gümüşü,1.8 L,130 a.g.,Benzin,323 000 km,Avtomat,Tam,Xeyr,8 900 AZN
6583927,Bakı,Mercedes,C 180,1999,Universal,Gümüşü,1.8 L,122 a.g.,Benzin,418 000 km,Mexaniki,Arxa,Xeyr,8 750 AZN
6555670,Sumqayıt,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,3.0 L,178 a.g.,Benzin,246 000 km,Avtomat,Tam,Xeyr,17 000 AZN
6599181,Gəncə,LADA (VAZ),2107,2005,Sedan,Ağ,1.6 L,75 a.g.,Benzin,166 673 km,Mexaniki,Arxa,Xeyr,6 300 AZN
6580537,Bakı,Volkswagen,Passat,2012,Sedan,Ağ,1.8 L,160 a.g.,Benzin,173 000 km,Avtomat,Ön,Xeyr,17 000 AZN
6393777,Bakı,Mercedes,E 220,2000,Universal,Yaşıl,2.2 L,143 a.g.,Dizel,406 000 km,Avtomat,Arxa,Xeyr,13 800 AZN
6533413,Bakı,BMW,320,1995,Sedan,Gümüşü,2.0 L,150 a.g.,Benzin,297 000 km,Avtomat,Arxa,Xeyr,7 500 AZN
6599185,Gəncə,Daewoo,Matiz,2010,Hetçbek / Liftbek,Gümüşü,0.8 L,52 a.g.,Benzin,137 111 km,Mexaniki,Ön,Xeyr,6 200 AZN
6460568,Bakı,Mercedes,GL 450,2006,Offroader / SUV,Ağ,4.7 L,340 a.g.,Benzin,275 369 km,Avtomat,Tam,Xeyr,29 500 AZN
6489684,Sumqayıt,Subaru,Legacy,2012,Sedan,Ağ,2.5 L,175 a.g.,Benzin,121 500 km,Avtomat,Tam,Xeyr,15 800 AZN
5771219,Bakı,BMW,740,2008,Sedan,Ağ,4.0 L,306 a.g.,Benzin,122 500 km,Avtomat,Arxa,Xeyr,17 000 $
6599182,Bakı,Opel,Astra,2008,Universal,Boz,1.3 L,90 a.g.,Dizel,262 321 km,Mexaniki,Ön,Xeyr,10 000 AZN
6599180,Gəncə,LADA (VAZ),2107,2000,Sedan,Göy,1.6 L,75 a.g.,Benzin,22 420 km,Mexaniki,Arxa,Xeyr,4 300 AZN
6599179,Ağcabədi,Mercedes,C 250,2013,Sedan,Ağ,1.8 L,204 a.g.,Benzin,78 000 km,Avtomat,Arxa,Xeyr,27 500 AZN
6599177,Gəncə,LADA (VAZ),2107,2003,Sedan,Göy,1.6 L,75 a.g.,Benzin,33 300 km,Mexaniki,Arxa,Xeyr,4 600 AZN
6599188,Sumqayıt,Nissan,Note,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,75 000 km,Avtomat,Ön,Xeyr,11 900 AZN
6599172,Bakı,BMW,X5,2001,Offroader / SUV,Qara,3.0 L,231 a.g.,Benzin,400 000 km,Avtomat,Tam,Xeyr,14 000 AZN
6394863,Bakı,Lexus,LX 570,2008,Offroader / SUV,Ağ,5.7 L,383 a.g.,Benzin,160 000 km,Avtomat,Tam,Xeyr,31 000 $
6599171,Bakı,Kia,Ceed,2008,Universal,Gümüşü,1.6 L,124 a.g.,Dizel,197 000 km,Mexaniki,Ön,Xeyr,12 800 AZN
6558453,Sumqayıt,Nissan,Note,2012,Hetçbek / Liftbek,Mavi,1.5 L,109 a.g.,Benzin,62 000 km,Avtomat,Ön,Xeyr,11 900 AZN
6599164,Gəncə,Kia,Sportage,2003,Offroader / SUV,Qızılı,2.0 L,128 a.g.,Benzin,192 070 km,Mexaniki,Tam,Xeyr,6 400 AZN
6547496,Bakı,Ford,Fusion,2017,Sedan,Ağ,2.0 L,245 a.g.,Benzin,46 456 km,Avtomat,Tam,Xeyr,32 400 AZN
6599166,Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Mavi,1.4 L,90 a.g.,Benzin,291 000 km,Mexaniki,Ön,Xeyr,10 800 AZN
6599174,Sumqayıt,Nissan,Note,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,59 000 km,Avtomat,Ön,Xeyr,11 900 AZN
6534887,Bakı,Volkswagen,Passat CC,2013,Sedan,Ağ,2.0 L,211 a.g.,Benzin,185 500 km,Avtomat,Ön,Xeyr,21 000 AZN
6372803,Bakı,Mercedes,S 500,2014,Sedan,Qara,4.7 L,455 a.g.,Benzin,33 000 km,Avtomat,Tam,Xeyr,74 000 $
6551650,Bakı,Toyota,Corolla,2008,Sedan,Mavi,1.4 L,90 a.g.,Dizel,182 000 km,Mexaniki,Ön,Xeyr,16 250 AZN
6596457,Bakı,Honda,Civic,2009,Hetçbek / Liftbek,Boz,1.3 L,98 a.g.,Hibrid,257 495 km,Avtomat,Ön,Xeyr,13 000 AZN
5791565,Bakı,Audi,Q7,2010,Offroader / SUV,Ağ,4.2 L,350 a.g.,Benzin,162 000 km,Avtomat,Tam,Xeyr,21 900 $
6542827,Bakı,Land Rover,Range Rover,2007,Offroader / SUV,Gümüşü,4.2 L,396 a.g.,Benzin,175 000 km,Avtomat,Tam,Xeyr,24 500 $
6567413,Bakı,LADA (VAZ),2115,2012,Sedan,Ağ,1.6 L,75 a.g.,Benzin,195 000 km,Mexaniki,Ön,Xeyr,8 400 AZN
6555197,Bakı,Kia,Stinger,2019,Hetçbek / Liftbek,Bənövşəyi,2.0 L,247 a.g.,Benzin,57 000 km,Avtomat,Tam,Xeyr,35 900 $
6599084,Bakı,Toyota,Camry,2022,Sedan,Ağ,2.5 L,200 a.g.,Hibrid,0 km,Avtomat,Ön,Bəli,44 800 $
6599163,Salyan,Mercedes,190,1990,Sedan,Boz,2.0 L,122 a.g.,Benzin,355 550 km,Avtomat,Arxa,Xeyr,6 000 AZN
5640762,Bakı,Jeep,Grand Cherokee,2016,Offroader / SUV,Ağ,3.0 L,241 a.g.,Dizel,49 600 km,Avtomat,Tam,Xeyr,42 500 $
6527335,Bakı,Jeep,Wrangler,2021,Offroader / SUV,Yaş Asfalt,2.0 L,272 a.g.,Benzin,175 km,Avtomat,Tam,Xeyr,71 500 $
4057769,Bakı,Jaguar,F-Type,2019,Kupe,Qırmızı,3.0 L,340 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,72 500 $
6559107,Bakı,Mitsubishi,L 200,2009,Pikap,Boz,2.5 L,178 a.g.,Dizel,197 552 km,Mexaniki,Tam,Xeyr,24 400 AZN
4735188,Bakı,Jaguar,XF,2019,Sedan,Qırmızı,2.0 L,250 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,58 800 $
6542817,Bakı,Toyota,RAV 4,2019,Offroader / SUV,Qara,2.0 L,175 a.g.,Benzin,98 000 km,Avtomat,Ön,Xeyr,34 500 $
6424208,Bakı,Jeep,Grand Cherokee,2017,Offroader / SUV,Yaş Asfalt,3.6 L,286 a.g.,Benzin,64 000 km,Avtomat,Tam,Xeyr,46 000 $
6595149,Xırdalan,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7 L,167 a.g.,Benzin,183 000 km,Avtomat,Tam,Xeyr,36 500 AZN
3175342,Bakı,Jaguar,XF,2019,Sedan,Qara,2.0 L,250 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,57 800 $
4058194,Bakı,Jaguar,F-Type,2019,Kabrio,Göy,2.0 L,300 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,69 900 $
3241506,Bakı,Jaguar,F-Type,2019,Kupe,Qızılı,3.0 L,340 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,72 500 $
6123292,Bakı,Jaguar,F-Type R,2019,Kupe,Boz,3.0 L,340 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,72 500 $
6565423,Bakı,Jaguar,F-Pace R,2022,Offroader / SUV,Qara,2.0 L,250 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,94 000 $
6584906,Bakı,Hyundai,Grandeur,2014,Sedan,Gümüşü,2.4 L,179 a.g.,Benzin,135 000 km,Avtomat,Ön,Xeyr,28 500 AZN
6395315,Bakı,Land Rover,RR Velar,2022,Offroader / SUV,Qırmızı,2.0 L,250 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,94 700 $
6565388,Bakı,Land Rover,RR Sport,2022,Offroader / SUV,Boz,3.0 L,360 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,130 900 $
5762219,Bakı,Land Rover,RR Sport,2021,Offroader / SUV,Boz,5.0 L,575 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,198 000 $
6589600,Bakı,Land Rover,RR Sport,2022,Offroader / SUV,Qara,3.0 L,360 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,130 900 $
6589621,Bakı,Land Rover,Defender,2022,Offroader / SUV,Qara,2.0 L,240 a.g.,Dizel,0 km,Avtomat,Tam,Bəli,101 000 $
6569678,Bakı,Hyundai,Elantra,2014,Sedan,Ağ,1.8 L,150 a.g.,Benzin,97 000 km,Avtomat,Ön,Xeyr,25 900 AZN
6599155,Goranboy,LADA (VAZ),2106,2000,Sedan,Yaşıl,1.6 L,75 a.g.,Benzin,133 000 km,Mexaniki,Arxa,Xeyr,6 299 AZN
6599156,Bakı,Land Rover,Discovery,2018,Offroader / SUV,Ağ,3.0 L,340 a.g.,Benzin,40 000 km,Avtomat,Tam,Xeyr,64 500 $
6599112,Xudat,BMW,745,2002,Sedan,Qara,4.4 L,333 a.g.,Benzin,384 000 km,Avtomat,Arxa,Xeyr,12 800 AZN
6549710,Bakı,Nissan,Sunny,2011,Sedan,Qara,1.6 L,107 a.g.,Benzin,119 488 km,Avtomat,Ön,Xeyr,15 500 AZN
6599148,Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Gümüşü,1.5 L,76 a.g.,Hibrid,138 000 km,Variator,Ön,Xeyr,13 800 AZN
6599144,Bakı,Kia,Rio,2007,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Dizel,187 500 km,Mexaniki,Ön,Xeyr,11 500 AZN
6599143,Qəbələ,LADA (VAZ),21011,1980,Sedan,Qırmızı,1.5 L,65 a.g.,Benzin,99 000 km,Mexaniki,Arxa,Xeyr,3 800 AZN
6599140,Bakı,Chevrolet,Malibu,2017,Sedan,Ağ,1.5 L,163 a.g.,Benzin,84 000 km,Avtomat,Ön,Xeyr,19 300 AZN
6519854,Bakı,Audi,A5,2013,Hetçbek / Liftbek,Qara,2.0 L,225 a.g.,Benzin,168 000 km,Avtomat,Tam,Xeyr,29 000 AZN
5988895,Bakı,Toyota,Camry,2019,Sedan,Ağ,2.5 L,200 a.g.,Benzin,21 000 km,Avtomat,Ön,Xeyr,34 500 $
6599147,Sumqayıt,Nissan,Note,2012,Hetçbek / Liftbek,Göy,1.5 L,109 a.g.,Benzin,49 000 km,Avtomat,Ön,Xeyr,11 900 AZN
6598993,Bakı,Toyota,Tacoma,2016,Pikap,Qara,3.5 L,278 a.g.,Benzin,30 000 km,Avtomat,Tam,Xeyr,56 000 $
6599136,Masallı,LADA (VAZ),2107,1982,Sedan,Bej,1.6 L,75 a.g.,Benzin,75 000 km,Mexaniki,Arxa,Xeyr,2 700 AZN
6599127,Masallı,Mercedes,C 230,2000,Sedan,Gümüşü,2.3 L,193 a.g.,Benzin,264 415 km,Avtomat,Arxa,Xeyr,12 500 AZN
6595579,Bakı,Nissan,Sunny,2008,Sedan,Gümüşü,1.3 L,90 a.g.,Benzin,278 434 km,Avtomat,Ön,Xeyr,10 000 AZN
6599135,Bakı,Dodge,Durango,2014,Offroader / SUV,Ağ,3.6 L,286 a.g.,Benzin,117 000 km,Avtomat,Tam,Xeyr,28 700 $
5826819,Bakı,Hyundai,Sonata,2014,Sedan,Narıncı,2.0 L,274 a.g.,Benzin,106 000 km,Avtomat,Ön,Xeyr,23 900 AZN
6598282,Bakı,LADA (VAZ),Priora,2015,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,167 600 km,Mexaniki,Ön,Xeyr,13 500 AZN
6599128,Salyan,Nissan,Murano,2006,Offroader / SUV,Qara,3.5 L,248 a.g.,Benzin,150 000 km,Avtomat,Tam,Xeyr,12 000 AZN
6599126,Bakı,Hyundai,i30,2009,Hetçbek / Liftbek,Qırmızı,1.4 L,109 a.g.,Benzin,219 000 km,Mexaniki,Ön,Xeyr,12 700 AZN
6599124,Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Yaş Asfalt,1.5 L,76 a.g.,Hibrid,162 000 km,Avtomat,Ön,Xeyr,14 000 AZN
