elan_nomresi_list,seher,marka,model,buraxilis_ili,ban_novu,reng,muherrik,muherrik_gucu,yanacaq_novu,yurus,suretler_qutusu,oturucu,yeni,qiymet
6556632,Bakı,Hyundai,Sonata,2021,Sedan,Ağ,2.0 L,192 a.g.,Hibrid,17 000 km,Avtomat,Ön,Xeyr,29 500 $
6548627,Bakı,Toyota,Hilux,2020,Pikap,Ağ,2.4 L,150 a.g.,Dizel,51 000 km,Avtomat,Tam,Xeyr,46 500 $
6590873,Bakı,Land Rover,Range Rover,2019,Offroader / SUV,Qara,3.0 L,400 a.g.,Benzin,42 000 km,Avtomat,Tam,Xeyr,118 500 $
6563566,Bakı,Chevrolet,Cruze,2012,Sedan,Qızılı,1.4 L,140 a.g.,Benzin,155 000 km,Avtomat,Ön,Xeyr,13 800 AZN
6545859,Bakı,Dodge,Charger,2016,Sedan,Ağ,3.6 L,305 a.g.,Benzin,15 000 km,Avtomat,Arxa,Xeyr,33 000 $
6604620,Gəncə,Toyota,Corolla,2009,Sedan,Ağ,1.8 L,136 a.g.,Benzin,250 000 km,Avtomat,Tam,Xeyr,18 000 AZN
6598577,Bakı,Kia,K7,2016,Sedan,Qara,2.4 L,190 a.g.,Benzin,100 000 km,Avtomat,Ön,Xeyr,29 000 $
6549555,Sumqayıt,Mercedes,E 240,2000,Sedan,Gümüşü,2.6 L,170 a.g.,Benzin,245 500 km,Avtomat,Arxa,Xeyr,14 800 AZN
6572681,Bakı,Toyota,Prado,2009,Offroader / SUV,Ağ,4.0 L,250 a.g.,Benzin,248 000 km,Avtomat,Tam,Xeyr,23 000 $
6568400,Bakı,Mercedes,C 180,2014,Sedan,Ağ,1.6 L,156 a.g.,Benzin,135 000 km,Avtomat,Arxa,Xeyr,26 500 $
6586355,Bakı,Hyundai,Sonata,2014,Sedan,Narıncı,2.0 L,274 a.g.,Benzin,13 443 km,Avtomat,Ön,Xeyr,31 000 AZN
6604615,Bakı,Nissan,X-Trail,2004,Offroader / SUV,Qara,2.0 L,140 a.g.,Benzin,260 000 km,Avtomat,Tam,Xeyr,13 800 AZN
6540572,Bakı,Land Rover,Discovery,2018,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,70 000 km,Avtomat,Tam,Xeyr,65 000 $
6529058,Bakı,Toyota,Prado,2006,Offroader / SUV,Qara,2.7 L,163 a.g.,Benzin,64 000 km,Avtomat,Tam,Xeyr,35 500 AZN
6582966,Bakı,Kia,Rio,2011,Hetçbek / Liftbek,Tünd qırmızı,1.4 L,97 a.g.,Benzin,172 600 km,Mexaniki,Ön,Xeyr,14 000 AZN
6604614,Bakı,BMW,528,2015,Sedan,Ağ,2.0 L,245 a.g.,Benzin,110 000 km,Avtomat,Arxa,Xeyr,24 700 $
6571642,Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Qara,4.6 L,318 a.g.,Benzin,165 000 km,Avtomat,Tam,Xeyr,42 000 $
6591298,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.0 L,272 a.g.,Benzin,91 000 km,Avtomat,Ön,Xeyr,28 500 AZN
6548591,Bakı,Mercedes,S 400,2015,Sedan,Ağ,3.0 L,333 a.g.,Benzin,69 000 km,Avtomat,Arxa,Xeyr,67 500 $
6280645,Bakı,BMW,540,2017,Sedan,Göy,3.0 L,340 a.g.,Benzin,48 569 km,Avtomat,Arxa,Xeyr,52 000 $
6575351,Bakı,BMW,640,2012,Sedan,Qara,3.0 L,320 a.g.,Benzin,97 000 km,Avtomat,Arxa,Xeyr,38 500 $
6514871,Bakı,Nissan,Patrol,2016,Offroader / SUV,Qara,4.0 L,275 a.g.,Benzin,114 000 km,Avtomat,Tam,Xeyr,55 000 $
6596766,Bakı,Ford,Fusion,2017,Sedan,Yaş Asfalt,1.5 L,181 a.g.,Benzin,62 000 km,Avtomat,Ön,Xeyr,23 800 AZN
6593566,Bakı,Volkswagen,Polo,2013,Sedan,Ağ,1.6 L,135 a.g.,Benzin,145 400 km,Avtomat,Ön,Xeyr,13 800 AZN
6294780,Bakı,Mercedes,G 500,2006,Offroader / SUV,Qara,5.0 L,296 a.g.,Benzin,173 921 km,Avtomat,Tam,Xeyr,36 500 $
6575973,Bakı,Chevrolet,Niva,2007,Offroader / SUV,Gümüşü,1.7 L,80 a.g.,Benzin,211 111 km,Mexaniki,Tam,Xeyr,9 700 AZN
6604611,Ağstafa,Mercedes,C 200,1997,Sedan,Boz,2.0 L,136 a.g.,Benzin,280 000 km,Avtomat,Arxa,Xeyr,9 500 AZN
6526008,Bakı,Volkswagen,Touareg,2008,Offroader / SUV,Qara,3.6 L,280 a.g.,Benzin,200 000 km,Avtomat,Tam,Xeyr,21 000 AZN
6577505,Bakı,Chevrolet,Cruze,2012,Sedan,Qara,1.4 L,141 a.g.,Benzin,197 250 km,Avtomat,Ön,Xeyr,12 200 AZN
6598676,Bakı,Opel,Astra,1999,Universal,Gümüşü,1.6 L,101 a.g.,Benzin,265 028 km,Mexaniki,Arxa,Xeyr,8 500 AZN
6604582,Bakı,Mercedes,E 220,1994,Sedan,Yaş Asfalt,2.2 L,150 a.g.,Benzin,500 690 km,Avtomat,Arxa,Xeyr,8 200 AZN
6604610,Sabirabad,GAZ,31105,2004,Sedan,Gümüşü,2.4 L,131 a.g.,Benzin,35 000 km,Mexaniki,Arxa,Xeyr,63 003 AZN
6601535,Bakı,Mercedes,E 220,1999,Sedan,Gümüşü,2.2 L,143 a.g.,Dizel,340 000 km,Avtomat,Arxa,Xeyr,17 500 AZN
6519421,Bakı,Kia,Optima,2013,Sedan,Ağ,2.4 L,200 a.g.,Benzin,197 000 km,Avtomat,Ön,Xeyr,19 900 AZN
6600558,Bakı,Chevrolet,Malibu,2016,Sedan,Tünd qırmızı,1.5 L,161 a.g.,Benzin,74 800 km,Avtomat,Ön,Xeyr,23 200 AZN
6546583,Bakı,Mercedes,E 300,2020,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,10 800 km,Avtomat,Arxa,Xeyr,78 000 $
6600607,Bakı,Ford,Fusion,2017,Sedan,Ağ,1.5 L,181 a.g.,Benzin,138 000 km,Avtomat,Ön,Xeyr,23 400 AZN
6386529,Bakı,Haval,H9,2022,Offroader / SUV,Qara,2.0 L,218 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,68 300 AZN
6604604,Bakı,Nissan,Teana,2011,Sedan,Ağ,2.5 L,182 a.g.,Benzin,169 000 km,Avtomat,Ön,Xeyr,15 800 AZN
6601615,Sumqayıt,Kia,Rio,2008,Sedan,Mavi,1.4 L,97 a.g.,Benzin,467 000 km,Mexaniki,Ön,Xeyr,8 500 AZN
6534189,Bakı,Mercedes,S 500,2010,Sedan,Ağ,5.5 L,388 a.g.,Benzin,170 000 km,Avtomat,Arxa,Xeyr,25 500 $
6559621,Sumqayıt,Mercedes,C 230,1999,Sedan,Qara,2.3 L,193 a.g.,Benzin,238 000 km,Avtomat,Arxa,Xeyr,11 800 AZN
6604160,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.4 L,178 a.g.,Benzin,147 000 km,Avtomat,Ön,Xeyr,28 000 AZN
6452848,Bakı,Mercedes,GL Brabus Widestar,2008,Offroader / SUV,Ağ,6.1 L,462 a.g.,Benzin,120 000 km,Avtomat,Tam,Xeyr,21 500 $
5890423,Bakı,Mercedes,E 200,2008,Sedan,Qara,1.8 L,184 a.g.,Benzin,215 000 km,Avtomat,Arxa,Xeyr,21 000 AZN
6604398,Bakı,Moskvich,403,1965,Sedan,Mavi,1.5 L,70 a.g.,Benzin,20 000 km,Mexaniki,Arxa,Xeyr,15 000 AZN
6550268,Bakı,Fiat,500L,2013,Hetçbek / Liftbek,Sarı,1.4 L,95 a.g.,Benzin,110 000 km,Avtomat,Ön,Xeyr,17 000 AZN
6585906,Bakı,Chevrolet,Cruze,2014,Sedan,Göy,1.4 L,141 a.g.,Benzin,62 400 km,Avtomat,Ön,Xeyr,14 400 AZN
6564480,Bakı,Kia,Optima,2012,Sedan,Qara,2.0 L,274 a.g.,Benzin,144 000 km,Avtomat,Ön,Xeyr,21 500 AZN
6564480,Bakı,Kia,Optima,2012,Sedan,Qara,2.0 L,274 a.g.,Benzin,144 000 km,Avtomat,Ön,Xeyr,21 500 AZN
6604599,Sumqayıt,LADA (VAZ),2107,2004,Sedan,Tünd qırmızı,1.5 L,65 a.g.,Benzin,57 829 km,Mexaniki,Arxa,Xeyr,5 300 AZN
6587900,Sumqayıt,Mercedes,C 230,2000,Sedan,Qızılı,2.3 L,193 a.g.,Benzin,289 000 km,Avtomat,Arxa,Xeyr,11 600 AZN
6571621,Bakı,Lexus,LS 460,2013,Sedan,Qara,4.6 L,386 a.g.,Benzin,200 000 km,Avtomat,Tam,Xeyr,35 000 $
6598221,Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Benzin,124 000 km,Mexaniki,Ön,Xeyr,12 900 AZN
6566787,Bakı,Hyundai,Santa Fe,2012,Offroader / SUV,Qara,2.4 L,175 a.g.,Benzin,170 000 km,Avtomat,Tam,Xeyr,26 400 AZN
6604598,Bərdə,LADA (VAZ),Priora,2014,Hetçbek / Liftbek,Ağ,1.6 L,106 a.g.,Benzin,189 000 km,Mexaniki,Ön,Xeyr,12 200 AZN
6590578,Bakı,Volkswagen,Polo,2012,Sedan,Ağ,1.6 L,105 a.g.,Benzin,219 000 km,Avtomat,Ön,Xeyr,13 700 AZN
6604597,Sumqayıt,Kia,Cerato,2013,Sedan,Ağ,1.6 L,130 a.g.,Benzin,177 000 km,Avtomat,Ön,Xeyr,19 500 AZN
6549563,Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Qara,1.4 L,90 a.g.,Benzin,185 000 km,Mexaniki,Ön,Xeyr,10 900 AZN
6590032,Bakı,Kia,Optima,2014,Sedan,Qara,2.0 L,274 a.g.,Benzin,96 000 km,Avtomat,Ön,Xeyr,25 500 AZN
6469982,Bakı,BMW,528,2013,Sedan,Qara,2.0 L,245 a.g.,Benzin,155 489 km,Avtomat,Arxa,Xeyr,21 500 $
6601677,Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Qırmızı,1.5 L,76 a.g.,Hibrid,150 820 km,Avtomat,Ön,Xeyr,14 100 AZN
6604591,Bakı,Toyota,Vitz,2000,Hetçbek / Liftbek,Boz,1.3 L,87 a.g.,Benzin,200 800 km,Avtomat,Tam,Xeyr,8 500 AZN
6604595,Bakı,Mercedes,S 500 4MATiC,2010,Sedan,Qara,4.7 L,435 a.g.,Benzin,122 000 km,Avtomat,Tam,Xeyr,32 000 $
6604270,Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,185 000 km,Avtomat,Tam,Xeyr,22 900 AZN
6553440,Bakı,Hyundai,Accent,2012,Sedan,Qara,1.6 L,138 a.g.,Benzin,118 465 km,Avtomat,Ön,Xeyr,16 200 AZN
6487466,Bakı,Mercedes,E 280,2001,Sedan,Gümüşü,2.8 L,204 a.g.,Benzin,350 000 km,Avtomat,Arxa,Xeyr,16 200 AZN
6570517,Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Benzin,162 000 km,Mexaniki,Ön,Xeyr,10 950 AZN
6604535,Bakı,Opel,Astra,2008,Universal,Ağ,1.3 L,90 a.g.,Dizel,270 000 km,Mexaniki,Ön,Xeyr,8 800 AZN
6512216,Bakı,Kia,Optima,2011,Sedan,Gümüşü,2.0 L,274 a.g.,Benzin,112 000 km,Avtomat,Ön,Xeyr,18 300 AZN
6511870,Bakı,Audi,Q7,2014,Offroader / SUV,Qara,3.0 L,330 a.g.,Benzin,136 000 km,Avtomat,Tam,Xeyr,25 000 $
6604588,Bakı,Mercedes,E 200,1990,Sedan,Yaş Asfalt,2.0 L,136 a.g.,Benzin,220 000 km,Mexaniki,Arxa,Xeyr,7 200 AZN
6598805,Bakı,Mercedes,E 320,2000,Sedan,Gümüşü,3.2 L,197 a.g.,Dizel,310 000 km,Avtomat,Arxa,Xeyr,13 850 AZN
6575007,Bakı,Opel,Astra,2008,Universal,Göy,1.3 L,90 a.g.,Dizel,295 000 km,Mexaniki,Ön,Xeyr,10 500 AZN
6581274,Bakı,Opel,Astra,2008,Universal,Gümüşü,1.4 L,90 a.g.,Benzin,155 430 km,Mexaniki,Ön,Xeyr,12 900 AZN
6547878,Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Boz,1.4 L,90 a.g.,Benzin,191 000 km,Mexaniki,Ön,Xeyr,13 300 AZN
6604581,Zaqatala,Kia,Sorento,2013,Offroader / SUV,Qara,2.0 L,184 a.g.,Dizel,120 500 km,Avtomat,Ön,Xeyr,32 000 AZN
6604579,Bakı,Renault,Logan,2016,Sedan,Tünd qırmızı,1.6 L,102 a.g.,Benzin,136 000 km,Avtomat,Ön,Xeyr,13 000 AZN
6604577,Bakı,Mercedes,S 320,1993,Sedan,Gümüşü,3.2 L,231 a.g.,Benzin,300 000 km,Avtomat,Arxa,Xeyr,7 500 AZN
6504908,Sumqayıt,Toyota,Prius,2010,Hetçbek / Liftbek,Tünd qırmızı,1.8 L,99 a.g.,Hibrid,189 000 km,Avtomat,Ön,Xeyr,16 800 AZN
6595167,Bakı,Toyota,RAV 4,2022,Offroader / SUV,Qara,2.0 L,173 a.g.,Benzin,3 000 km,Avtomat,Ön,Xeyr,35 500 $
6588036,Bakı,Chevrolet,Cruze,2015,Sedan,Yaşıl,1.4 L,141 a.g.,Benzin,105 000 km,Avtomat,Ön,Xeyr,12 900 AZN
6589337,Bakı,BMW,528,2012,Sedan,Ağ,2.0 L,245 a.g.,Benzin,190 000 km,Avtomat,Arxa,Xeyr,28 000 AZN
6553021,Bakı,Mazda,CX-9,2019,Offroader / SUV,Qara,2.5 L,231 a.g.,Benzin,39 000 km,Avtomat,Tam,Xeyr,42 900 $
6604571,Bakı,LADA (VAZ),2104,2000,Universal,Tünd qırmızı,1.5 L,65 a.g.,Benzin,600 000 km,Mexaniki,Arxa,Xeyr,5 500 AZN
6604569,Bakı,Ravon,R4,2020,Sedan,Ağ,1.5 L,106 a.g.,Benzin,79 000 km,Avtomat,Ön,Xeyr,18 500 AZN
6049175,Bakı,Mazda,CX-5,2022,Offroader / SUV,Boz,2.5 L,192 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,42 900 $
6049100,Bakı,Mazda,CX-5,2022,Offroader / SUV,Boz,2.0 L,150 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,33 500 $
6604568,Gəncə,Toyota,Corolla,2005,Universal,Boz,1.4 L,90 a.g.,Dizel,373 000 km,Mexaniki,Ön,Xeyr,11 000 AZN
5196466,Bakı,Chevrolet,Cruze,2012,Sedan,Ağ,1.8 L,141 a.g.,Benzin,121 000 km,Avtomat,Ön,Xeyr,12 900 AZN
6604566,Sumqayıt,Kia,Optima,2011,Sedan,Qara,2.4 L,170 a.g.,Benzin,167 000 km,Avtomat,Ön,Xeyr,22 500 AZN
6590681,Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Ağ,4.0 L,243 a.g.,Benzin,88 000 km,Avtomat,Tam,Xeyr,41 500 $
6586021,Bakı,LADA (VAZ),2107,1998,Sedan,Ağ,1.5 L,65 a.g.,Benzin,135 000 km,Mexaniki,Arxa,Xeyr,3 900 AZN
6058721,Bakı,Toyota,Hilux,2022,Pikap,Ağ,2.4 L,150 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,35 500 $
6604560,Bakı,Mercedes,C 240,1997,Sedan,Gümüşü,2.4 L,170 a.g.,Benzin,208 000 km,Avtomat,Ön,Xeyr,11 500 AZN
6426210,Bakı,Mercedes,G 55 AMG,2012,Offroader / SUV,Ağ,5.4 L,507 a.g.,Benzin,110 900 km,Avtomat,Tam,Xeyr,53 500 $
6604557,Bakı,LADA (VAZ),2107,1983,Sedan,Tünd qırmızı,1.3 L,65 a.g.,Benzin,222 222 km,Mexaniki,Arxa,Xeyr,1 900 AZN
6604557,Bakı,LADA (VAZ),2107,1983,Sedan,Tünd qırmızı,1.3 L,65 a.g.,Benzin,222 222 km,Mexaniki,Arxa,Xeyr,1 900 AZN
6604555,Bakı,Kia,Rio,2007,Hetçbek / Liftbek,Qara,1.4 L,97 a.g.,Benzin,206 210 km,Mexaniki,Ön,Xeyr,11 200 AZN
6100006,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Qara,3.3 L,300 a.g.,Dizel,0 km,Avtomat,Tam,Bəli,109 000 $
6138958,Bakı,Changan,Uni-T,2021,Offroader / SUV,Boz,1.5 L,180 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,28 200 $
6601527,Bakı,Land Rover,Discovery,2021,Offroader / SUV,Ağ,3.0 L,340 a.g.,Benzin,27 000 km,Avtomat,Tam,Xeyr,106 000 $
6604553,Ucar,Mercedes,C 180,1995,Sedan,Yaş Asfalt,1.8 L,122 a.g.,Benzin,337 500 km,Avtomat,Arxa,Xeyr,10 200 AZN
6604554,Bakı,Mercedes,G 270,2002,Offroader / SUV,Ağ,2.7 L,156 a.g.,Dizel,275 000 km,Avtomat,Tam,Xeyr,33 000 $
6139071,Bakı,Changan,Uni-T,2021,Offroader / SUV,Ağ,1.5 L,180 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,28 200 $
6510357,Bakı,Lexus,ES 350,2008,Sedan,Ağ,3.5 L,272 a.g.,Benzin,225 200 km,Avtomat,Ön,Xeyr,23 900 AZN
6145412,Bakı,Changan,F70,2022,Pikap,Ağ,1.9 L,150 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,27 600 $
6543307,Bakı,Mercedes,E 240,1998,Sedan,Qara,2.4 L,170 a.g.,Benzin,185 000 km,Avtomat,Arxa,Xeyr,9 100 AZN
6170914,Bakı,Mitsubishi,L 200,2022,Pikap,Ağ,2.4 L,154 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,30 900 $
6604558,Bakı,Toyota,Camry,2018,Sedan,Qara,2.5 L,181 a.g.,Benzin,47 200 km,Avtomat,Ön,Xeyr,30 800 $
6170927,Bakı,Mitsubishi,L 200,2022,Pikap,Ağ,2.4 L,154 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,34 500 $
6170957,Bakı,Mitsubishi,L 200,2022,Pikap,Ağ,2.4 L,154 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,32 900 $
6604550,Qəbələ,LADA (VAZ),2106,1985,Sedan,Bej,1.3 L,65 a.g.,Benzin,60 326 km,Mexaniki,Arxa,Xeyr,4 200 AZN
6185989,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Qara,3.5 L,415 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,112 900 $
6600179,Sumqayıt,Mercedes,E 240,1998,Sedan,Gümüşü,2.4 L,170 a.g.,Benzin,248 093 km,Avtomat,Arxa,Xeyr,11 800 AZN
6186032,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Ağ,3.5 L,415 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,118 900 $
6186040,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Qara,3.5 L,415 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,118 900 $
6569410,Bakı,Khazar,SD,2021,Sedan,Boz,1.7 L,113 a.g.,Benzin,28 000 km,Avtomat,Ön,Xeyr,17 500 AZN
6186096,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Ağ,3.3 L,300 a.g.,Dizel,0 km,Avtomat,Tam,Bəli,115 900 $
6450916,Bakı,Ford,Mustang,2015,Kupe,Qara,2.3 L,309 a.g.,Benzin,110 000 km,Avtomat,Arxa,Xeyr,23 000 $
6550541,Bakı,LADA (VAZ),2107,2011,Sedan,Qara,1.6 L,75 a.g.,Benzin,20 500 km,Mexaniki,Arxa,Xeyr,8 600 AZN
6208207,Bakı,Toyota,Prado,2022,Offroader / SUV,Ağ,2.7 L,163 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,53 900 $
6208233,Bakı,Toyota,Prado,2022,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,54 600 $
6601691,Bakı,GAZ,31105,2004,Sedan,Yaşıl,2.4 L,100 a.g.,Benzin,225 000 km,Mexaniki,Arxa,Xeyr,4 700 AZN
6564342,Bakı,BMW,X5,2016,Offroader / SUV,Boz,3.0 L,306 a.g.,Benzin,113 000 km,Avtomat,Tam,Xeyr,37 000 $
6604549,Bakı,Toyota,Camry,2009,Sedan,Qara,2.5 L,167 a.g.,Benzin,290 599 km,Avtomat,Ön,Xeyr,19 500 AZN
6250961,Bakı,Mazda,CX-9,2022,Offroader / SUV,Qara,2.5 L,231 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,53 500 $
6250819,Bakı,Mazda,CX-9,2022,Offroader / SUV,Göy,2.5 L,231 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,54 500 $
6604548,Bakı,Mercedes,E 220,2004,Sedan,Göy,2.2 L,150 a.g.,Dizel,289 000 km,Avtomat,Arxa,Xeyr,17 400 AZN
6530967,Bakı,Hyundai,Santa Fe,2015,Offroader / SUV,Ağ,2.4 L,184 a.g.,Benzin,130 000 km,Avtomat,Tam,Xeyr,32 000 AZN
6332572,Bakı,Changan,Uni-K,2022,Offroader / SUV,Göy,2.0 L,233 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,37 600 $
6332574,Bakı,Changan,Uni-K,2022,Offroader / SUV,Boz,2.0 L,233 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,37 600 $
6589142,Gəncə,Volkswagen,Passat,2001,Sedan,Göy,1.8 L,170 a.g.,Benzin,266 332 km,Avtomat,Ön,Xeyr,6 300 AZN
6528704,Bakı,Audi,Q2 e-tron,2021,Offroader / SUV,Ağ,0.0 L,161 a.g.,Elektro,0 km,Avtomat,Arxa,Bəli,33 500 $
5738442,Bakı,Mercedes,E 220,2010,Sedan,Boz,2.2 L,170 a.g.,Dizel,195 000 km,Avtomat,Arxa,Xeyr,29 000 AZN
6332576,Bakı,Changan,Uni-K,2022,Offroader / SUV,Qara,2.0 L,233 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,41 100 $
6604546,Sumqayıt,BMW,523,2006,Sedan,Qara,2.5 L,218 a.g.,Benzin,337 500 km,Avtomat,Arxa,Xeyr,20 000 AZN
6393170,Bakı,Toyota,Prado,2022,Offroader / SUV,Boz,2.8 L,204 a.g.,Dizel,0 km,Avtomat,Tam,Bəli,58 400 $
6604545,Sumqayıt,LADA (VAZ),2107,2008,Sedan,Göy,1.6 L,75 a.g.,Benzin,50 400 km,Mexaniki,Arxa,Xeyr,6 600 AZN
6563256,Bakı,BMW,525,2001,Sedan,Qara,2.5 L,192 a.g.,Benzin,346 000 km,Avtomat,Ön,Xeyr,11 000 AZN
6529275,Bakı,Mercedes,GLE 450 AMG Coupe,2016,Offroader / SUV,Qara,3.0 L,367 a.g.,Benzin,120 000 km,Avtomat,Tam,Xeyr,59 000 $
6562485,Bakı,Mercedes,G 350,2015,Offroader / SUV,Ağ,3.0 L,245 a.g.,Dizel,127 000 km,Avtomat,Tam,Xeyr,99 900 $
6604544,Bakı,LADA (VAZ),2107,2004,Sedan,Ağ,1.5 L,65 a.g.,Benzin,122 222 km,Mexaniki,Arxa,Xeyr,6 200 AZN
6466974,Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Gümüşü,3.0 L,248 a.g.,Dizel,97 000 km,Avtomat,Tam,Xeyr,63 900 $
6604543,Bakı,Opel,Vectra,1998,Sedan,Ağ,1.8 L,116 a.g.,Benzin,300 000 km,Mexaniki,Ön,Xeyr,5 100 AZN
6589220,Bakı,Ford,F-150,2018,Offroader / SUV,Göy,2.7 L,325 a.g.,Benzin,5 000 km,Avtomat,Tam,Xeyr,59 900 $
6497021,Bakı,Mercedes,S 350,2010,Sedan,Qara,3.5 L,272 a.g.,Benzin,173 000 km,Avtomat,Arxa,Xeyr,24 900 $
5497051,Bakı,Mitsubishi,Outlander,2016,Offroader / SUV,Ağ,2.4 L,167 a.g.,Benzin,142 000 km,Avtomat,Tam,Xeyr,18 900 $
6485514,Bakı,BMW,530,2016,Sedan,Qara,2.0 L,249 a.g.,Benzin,58 000 km,Avtomat,Arxa,Xeyr,26 900 $
4234040,Bakı,Land Rover,Discovery,2011,Offroader / SUV,Qara,3.0 L,249 a.g.,Dizel,218 000 km,Avtomat,Tam,Xeyr,24 000 $
6564795,Bakı,Nissan,X-Trail,2012,Offroader / SUV,Ağ,2.5 L,170 a.g.,Benzin,121 000 km,Avtomat,Tam,Xeyr,24 500 AZN
6604539,Bakı,Toyota,Highlander,2022,Universal,Ağ,2.5 L,215 a.g.,Hibrid,0 km,Avtomat,Tam,Bəli,55 800 $
6468374,Bakı,Volkswagen,Touareg,2019,Offroader / SUV,Boz,3.0 L,340 a.g.,Benzin,89 900 km,Avtomat,Tam,Xeyr,57 500 $
6592002,Bakı,Mercedes,GL 450,2014,Offroader / SUV,Ağ,3.0 L,367 a.g.,Benzin,187 000 km,Avtomat,Tam,Xeyr,35 000 $
6487687,Bakı,Changan,CS 35,2022,Offroader / SUV,Ağ,1.4 L,158 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,22 300 $
6523486,Bakı,Volkswagen,Jetta,2012,Sedan,Göy,2.0 L,140 a.g.,Dizel,91 475 km,Avtomat,Ön,Xeyr,13 900 AZN
6541430,Bakı,Changan,CS 85,2022,Offroader / SUV,Gümüşü,2.0 L,233 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,37 600 $
6541676,Bakı,Toyota,Prado,2022,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,60 900 $
6539394,Bakı,Toyota,Corolla,2015,Sedan,Yaş Asfalt,1.8 L,136 a.g.,Benzin,65 200 km,Avtomat,Ön,Xeyr,22 900 AZN
6604536,Bakı,Mercedes,S 500,2007,Sedan,Qara,5.5 L,388 a.g.,Benzin,189 000 km,Avtomat,Arxa,Xeyr,22 000 $
6548303,Bakı,Skoda,Kodiaq,2022,Offroader / SUV,Göy,2.0 L,180 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,39 350 $
6580229,Bakı,Kia,Sportage,2009,Offroader / SUV,Gümüşü,2.0 L,184 a.g.,Dizel,177 000 km,Avtomat,Ön,Xeyr,19 900 AZN
6544358,Bakı,Skoda,Kodiaq,2022,Offroader / SUV,Göy,2.0 L,180 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,39 350 $
6557568,Bakı,Opel,Astra,2009,Universal,Yaş Asfalt,1.7 L,110 a.g.,Dizel,272 000 km,Mexaniki,Ön,Xeyr,11 700 AZN
6428793,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,88 000 km,Avtomat,Tam,Xeyr,81 500 $
6568324,Bakı,Skoda,Kamiq,2022,Offroader / SUV,Boz,1.6 L,110 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,25 200 $
6532728,Bakı,Mercedes,E 240,2004,Sedan,Ağ,2.6 L,177 a.g.,Benzin,306 485 km,Avtomat,Arxa,Xeyr,17 900 AZN
6445440,Bakı,Mercedes,CLA 35 AMG,2020,Sedan,Qara,2.0 L,306 a.g.,Benzin,22 000 km,Avtomat,Tam,Xeyr,62 000 $
6573763,Bakı,Mitsubishi,Pajero,2008,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,142 000 km,Avtomat,Tam,Xeyr,25 900 AZN
6573763,Bakı,Mitsubishi,Pajero,2008,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,142 000 km,Avtomat,Tam,Xeyr,25 900 AZN
